DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	Database	Mode	tf_species	target_species
etri_00242	CDX2	CDKN1A	1045	1026	1045	1026	12970742	TRRUST	activation	human	human
tri_0022	CDX2	CFTR	1045	1080	1045	1080	19782160	InnateDB	unknown	human	human
tri_0022	CDX2	CFTR	1045	1080	1045	1080	22671145	TRRUST	activation	human	human
tri_0022	CDX2	CFTR	1045	1080	1045	1080	26673704	ENdb	unknown	human	human
etri_00244	CDX2	MUC17	1045	140453	1045	140453	16737958	TRRUST	unknown	human	human
etri_00245	CDX2	DSC2	1045	1824	1045	1824	18819935	HTRIdb_LC	unknown	human	human
etri_00245	CDX2	DSC2	1045	1824	1045	1824	18819935	TRRUST	unknown	human	human
etri_00246	CDX2	LCT	1045	3938	1045	226413	12459179	TFe	unknown	human	mouse
etri_00247	CDX2	FUT2	1045	2524	1045	2524	22547830	TRRUST	activation	human	human
etri_00248	CDX2	NOX1	1045	27035	1045	27035	18005670	TFe	unknown	human	human
etri_00249	CDX2	GSK3B	1045	2932	1045	2932	24501326	TRRUST	unknown	human	human
etri_00250	CDX2	GSPT1	1045	2935	1045	2935	22580340	TRRUST	unknown	human	human
etri_00251	CDX2	GSTP1	1045	2950	1045	2950	22580340	TRRUST	unknown	human	human
etri_00252	CDX2	GUCY2C	1045	2984	1045	2984	10889158	TFe	unknown	human	human
etri_00252	CDX2	GUCY2C	1045	2984	1045	2984	11684084	TRRUST	unknown	human	human
etri_00253	CDX2	APC	1045	324	1045	324	23393221	TRRUST	activation	human	human
etri_00253	CDX2	APC	1045	324	1045	324	24501326	TRRUST	unknown	human	human
etri_00254	CDX2	IGFBP3	1045	3486	1045	3486	17297462	TRRUST	repression	human	human
etri_00255	CDX2	ACAT2	1045	39	1045	39	16274362	TRRUST	activation	human	human
etri_00256	CDX2	LAMC2	1045	3918	1045	3918	27333824	ENdb	unknown	human	human
etri_00246	CDX2	LCT	1045	3938	1045	3938	12459179	TFe	unknown	human	human
etri_00246	CDX2	LCT	1045	3938	1045	3938	9148757	HTRIdb_LC	unknown	human	human
etri_00246	CDX2	LCT	1045	3938	1045	3938	9148757	TRRUST	activation	human	human
etri_00257	CDX2	MEP1A	1045	4224	1045	4224	22326557	TRRUST	activation	human	human
etri_00258	CDX2	MUC2	1045	4583	1045	4583	12559945	HTRIdb_LC	unknown	human	human
etri_00258	CDX2	MUC2	1045	4583	1045	4583	12559945	TRRUST	activation	human	human
etri_00259	CDX2	ABCB1	1045	5243	1045	5243	20699370	TRRUST	unknown	human	human
etri_00260	CDX2	UGT1A10	1045	54575	1045	54575	15044625	HTRIdb_LC	unknown	human	human
etri_00260	CDX2	UGT1A10	1045	54575	1045	54575	15044625	TRRUST	activation	human	human
etri_00261	CDX2	UGT1A8	1045	54576	1045	54576	15044625	HTRIdb_LC	unknown	human	human
etri_00261	CDX2	UGT1A8	1045	54576	1045	54576	15044625	TRRUST	activation	human	human
etri_00262	CDX2	PTGS2	1045	5743	1045	5743	15013430	TRRUST	repression	human	human
etri_00263	CDX2	CCL25	1045	6370	1045	6370	16517733	CytReg	activation	human	human
etri_00264	CDX2	SI	1045	6476	1045	6476	10889158	TFe	unknown	human	human
etri_00265	CDX2	SLC9A2	1045	6549	1045	6549	11254504	TRRUST	unknown	human	human
etri_00266	CDX2	SLC15A1	1045	6564	1045	6564	16616718	TRRUST	activation	human	human
etri_00267	CDX2	SP1	1045	6667	1045	6667	22580340	TRRUST	unknown	human	human
etri_00268	CDX2	TFF3	1045	7033	1045	7033	17182120	TRRUST	activation	human	human
etri_00269	CDX2	UGT2B7	1045	7364	1045	7364	16788384	TFe	unknown	human	human
etri_00270	CDX2	UGT2B15	1045	7366	1045	7366	20070244	TRRUST	unknown	human	human
etri_00271	CDX2	UGT2B17	1045	7367	1045	7367	20070244	TRRUST	unknown	human	human
etri_00272	CDX2	VDR	1045	7421	1045	7421	11450701	ORegAnno_LC	unknown	human	human
etri_00272	CDX2	VDR	1045	7421	1045	7421	11450701	TRRUST	unknown	human	human
etri_00272	CDX2	VDR	1045	7421	1045	7421	16604479	TRRUST	unknown	human	human
etri_00272	CDX2	VDR	1045	7421	1045	7421	16883525	TRRUST	unknown	human	human
etri_00272	CDX2	VDR	1045	7421	1045	7421	19960008	TRRUST	unknown	human	human
etri_00273	CDX2	CA1	1045	759	1045	759	9512360	TFe	unknown	human	human
etri_00274	CDX2	ELMO3	1045	79767	1045	79767	20127720	TRRUST	activation	human	human
etri_00275	CDX2	AXIN2	1045	8313	1045	8313	23393221	TRRUST	activation	human	human
etri_00275	CDX2	AXIN2	1045	8313	1045	8313	24501326	TRRUST	unknown	human	human
etri_00276	CDX2	REG4	1045	83998	1045	83998	23133598	TRRUST	unknown	human	human
etri_00277	CDX2	CLDN2	1045	9075	1045	9075	11934881	TFactS	activation	human	human
etri_00278	CDX2	KLF4	1045	9314	1045	9314	11521200	TRRUST	activation	human	human
etri_00278	CDX2	KLF4	1045	9314	1045	9314	23202735	TRRUST	unknown	human	human
etri_00279	CDX2	HEPH	1045	9843	1045	9843	15825077	TRRUST	activation	human	human
etri_00280	HAX1	ATP2A2	10456	488	10456	488	18971376	TRRUST	repression	human	human
etri_00281	SLC30A9	CCND1	10463	595	10463	595	17344318	InnateDB	unknown	human	human
etri_00282	HOXB13	TCF4	10481	6925	10481	6925	15928669	TRRUST	repression	human	human
etri_00283	CREB3	CDKN2A	10488	1029	10488	1029	19340300	HTRIdb_LC	unknown	human	human
etri_00284	CREB3	CXCR4	10488	7852	10488	7852	20473547	TRRUST	activation	human	human
etri_00285	CARM1	ABCB11	10498	8647	10498	8647	25675114	InnateDB	unknown	human	human
etri_00286	NCOA2	AR	10499	367	10499	367	17079484	TRRUST	repression	human	human
etri_00287	NCOA2	KLRC3	10499	3823	10499	3823	19744542	InnateDB	unknown	human	human
etri_00288	NCOA2	MMP13	10499	4322	10499	4322	11689447	InnateDB	unknown	human	human
etri_00289	CEBPA	CDKN1A	1050	1026	1050	1026	11818365	InnateDB	unknown	human	human
etri_00289	CEBPA	CDKN1A	1050	1026	1050	1026	8846917	TFactS	activation	human	human
etri_00290	CEBPA	CES1	1050	1066	1050	1066	18305377	HTRIdb_LC	unknown	human	human
etri_00291	CEBPA	IL24	1050	11009	1050	11009	10942517	CytReg	activation	human	human
etri_00292	CEBPA	ADH1B	1050	125	1050	125	1620113	TFactS	activation	human	human
etri_00293	CEBPA	CRMP1	1050	1400	1050	1400	18524846	TFactS	activation	human	human
etri_00293	CEBPA	CRMP1	1050	1400	1050	1400	18524846	TRRUST	unknown	human	human
etri_00294	CEBPA	CSF1	1050	1435	1050	1435	9632776	TRRUST	unknown	human	human
etri_00295	CEBPA	CSF2RA	1050	1438	1050	1438	7565736	TRRUST	unknown	human	human
etri_00296	CEBPA	CSF2RB	1050	1439	1050	1439	10453008	InnateDB	unknown	human	human
etri_00297	CEBPA	CSF3	1050	1440	1050	1440	11830484	InnateDB	unknown	human	human
etri_00298	CEBPA	CSF3R	1050	1441	1050	1441	10453008	TRRUST	activation	human	human
etri_00298	CEBPA	CSF3R	1050	1441	1050	1441	14734562	InnateDB	unknown	human	human
etri_00299	CEBPA	CTNNA1	1050	1495	1050	1495	20371743	InnateDB	unknown	human	human
etri_00300	CEBPA	CYP3A4	1050	1576	1050	1576	15100175	TRRUST	unknown	human	human
etri_00301	CEBPA	DEFA1	1050	1667	1050	1667	10706719	TRRUST	unknown	human	human
etri_00302	CEBPA	DEFA3	1050	1668	1050	1668	10706719	HTRIdb_LC	unknown	human	human
etri_00302	CEBPA	DEFA3	1050	1668	1050	1668	10706719	TRRUST	unknown	human	human
etri_00303	CEBPA	AFP	1050	174	1050	174	15924879	TRRUST	unknown	human	human
etri_00303	CEBPA	AFP	1050	174	1050	174	17188819	HTRIdb_LC	unknown	human	human
etri_00304	CEBPA	ELANE	1050	1991	1050	1991	16247445	TRRUST	unknown	human	human
etri_00304	CEBPA	ELANE	1050	1991	1050	1991	19620402	TRRUST	activation	human	human
etri_00305	CEBPA	EPHX1	1050	2052	1050	2052	15150264	InnateDB	unknown	human	human
etri_00306	CEBPA	ABCA3	1050	21	1050	21	17890326	TFactS	activation	human	human
etri_00307	CEBPA	ALB	1050	213	1050	213	10542249	TRRUST	unknown	human	human
etri_00307	CEBPA	ALB	1050	213	1050	213	8288579	TFactS	activation	human	human
etri_00308	CEBPA	F9	1050	2158	1050	2158	8075306	HTRIdb_LC	unknown	human	human
etri_00308	CEBPA	F9	1050	2158	1050	2158	8075306	TRRUST	activation	human	human
etri_00309	CEBPA	FN1	1050	2335	1050	2335	1320003	TRRUST	unknown	human	human
etri_00310	CEBPA	ALOX5AP	1050	241	1050	241	12571239	HTRIdb_LC	unknown	human	human
etri_00310	CEBPA	ALOX5AP	1050	241	1050	241	12571239	InnateDB	unknown	human	human
etri_00311	CEBPA	GAPDH	1050	2597	1050	2597	12842822	HTRIdb_LC	unknown	human	human
etri_00311	CEBPA	GAPDH	1050	2597	1050	2597	12842822	TRRUST	unknown	human	human
etri_00312	CEBPA	GLS2	1050	27165	1050	27165	12444921	TFactS	activation	human	human
etri_00313	CEBPA	HK3	1050	3101	1050	3101	24584857	TRRUST	unknown	human	human
etri_00314	CEBPA	FOXA2	1050	3170	1050	3170	15205324	TFactS	activation	human	human
etri_00315	CEBPA	HP	1050	3240	1050	3240	12074569	HTRIdb_LC	unknown	human	human
etri_00315	CEBPA	HP	1050	3240	1050	3240	12074569	TFactS	activation	human	human
etri_00315	CEBPA	HP	1050	3240	1050	3240	16172914	TFactS	activation	human	human
etri_00316	CEBPA	HSD11B1	1050	3290	1050	3290	19088256	TFactS	activation	human	human
etri_00317	CEBPA	HSPA4	1050	3308	1050	3308	2247079	TRRUST	activation	human	human
etri_00318	CEBPA	APOA1	1050	335	1050	335	1900840	ORegAnno_LC	unknown	human	human
etri_00319	CEBPA	APOB	1050	338	1050	338	8344962	TFactS	activation	human	human
etri_00319	CEBPA	APOB	1050	338	1050	338	9921275	TFactS	activation	human	human
etri_00320	CEBPA	ICAM1	1050	3383	1050	3383	9916895	TRRUST	unknown	human	human
etri_00321	CEBPA	ID1	1050	3397	1050	3397	22568493	TRRUST	unknown	human	human
etri_00322	CEBPA	APOC3	1050	345	1050	345	2161843	ORegAnno_LC	unknown	human	human
etri_00323	CEBPA	IGF1	1050	3479	1050	3479	7708053	TFactS	activation	human	human
etri_00323	CEBPA	IGF1	1050	3479	1050	3479	7708053	TRRUST	activation	human	human
etri_00324	CEBPA	IGF2	1050	3481	1050	3481	7659086	HTRIdb_LC	unknown	human	human
etri_00324	CEBPA	IGF2	1050	3481	1050	3481	7659086	TFactS	activation	human	human
etri_00324	CEBPA	IGF2	1050	3481	1050	3481	7659086	TRRUST	unknown	human	human
etri_00325	CEBPA	IL3	1050	3562	1050	3562	10453008	TRRUST	unknown	human	human
etri_00326	CEBPA	IL4	1050	3565	1050	3565	21454593	CytReg	activation	human	human
etri_00327	CEBPA	IL5	1050	3567	1050	3567	10453008	TRRUST	unknown	human	human
etri_00328	CEBPA	IL6	1050	3569	1050	3569	11975924	TRRUST	unknown	human	human
etri_00329	CEBPA	CXCL8	1050	3576	1050	3576	8999951	CytReg	activation	human	human
etri_00330	CEBPA	CXCR2	1050	3579	1050	3579	18555777	TRRUST	unknown	human	human
etri_00331	CEBPA	IL10	1050	3586	1050	3586	12219016	TRRUST	unknown	human	human
etri_00331	CEBPA	IL10	1050	3586	1050	3586	12493739	CytReg	activation	human	human
etri_00332	CEBPA	INSR	1050	3643	1050	3643	8288055	TRRUST	activation	human	human
etri_00333	CEBPA	ITGAX	1050	3687	1050	3687	12935984	TFactS	activation	human	human
etri_00333	CEBPA	ITGAX	1050	3687	1050	3687	9360988	TRRUST	activation	human	human
etri_00334	CEBPA	LEP	1050	3952	1050	3952	21983012	TRRUST	activation	human	human
etri_00335	CEBPA	LTF	1050	4057	1050	4057	12522000	HTRIdb_LC	unknown	human	human
etri_00335	CEBPA	LTF	1050	4057	1050	4057	12522000	InnateDB	unknown	human	human
etri_00335	CEBPA	LTF	1050	4057	1050	4057	15588942	InnateDB	unknown	human	human
etri_00336	CEBPA	MIR223	1050	407008	1050	407008	16325577	InnateDB	unknown	human	human
etri_00337	CEBPA	MXD1	1050	4084	1050	4084	18203738	InnateDB	unknown	human	human
etri_00338	CEBPA	MSR1	1050	4481	1050	4481	9743233	TRRUST	unknown	human	human
etri_00339	CEBPA	MYC	1050	4609	1050	4609	12032779	TRRUST	repression	human	human
etri_00339	CEBPA	MYC	1050	4609	1050	4609	24285714	ENdb	unknown	human	human
etri_00340	CEBPA	SERPINC1	1050	462	1050	462	8910619	TRRUST	activation	human	human
etri_00341	CEBPA	PCK1	1050	5105	1050	5105	12237288	TRRUST	unknown	human	human
etri_00342	CEBPA	PCK2	1050	5106	1050	5106	11042264	TRRUST	unknown	human	human
etri_00343	CEBPA	HSD17B11	1050	51170	1050	51170	21549806	TRRUST	activation	human	human
etri_00344	CEBPA	TLR9	1050	54106	1050	54106	15294971	TRRUST	unknown	human	human
etri_00345	CEBPA	PPARG	1050	5468	1050	5468	15632071	TFactS	activation	human	human
etri_00345	CEBPA	PPARG	1050	5468	1050	5468	16580992	TFactS	activation	human	human
etri_00345	CEBPA	PPARG	1050	5468	1050	5468	19059241	TFactS	activation	human	human
etri_00346	CEBPA	PRL	1050	5617	1050	5617	17187171	TRRUST	unknown	human	human
etri_00347	CEBPA	RETN	1050	56729	1050	56729	11901161	TFactS	activation	human	human
etri_00347	CEBPA	RETN	1050	56729	1050	56729	12730330	TFactS	activation	human	human
etri_00347	CEBPA	RETN	1050	56729	1050	56729	19126543	TFactS	activation	human	human
etri_00348	CEBPA	SMYD2	1050	56950	1050	56950	17242690	HTRIdb_LC	unknown	human	human
etri_00349	CEBPA	PTGS2	1050	5743	1050	5743	10956548	HTRIdb_LC	unknown	human	human
etri_00350	CEBPA	HAMP	1050	57817	1050	57817	18671304	TRRUST	activation	human	human
etri_00351	CEBPA	BCL2	1050	596	1050	596	12970736	TRRUST	repression	human	human
etri_00351	CEBPA	BCL2	1050	596	1050	596	18987666	TFactS	activation	human	human
etri_00352	CEBPA	S100A9	1050	6280	1050	6280	9706399	HTRIdb_LC	unknown	human	human
etri_00352	CEBPA	S100A9	1050	6280	1050	6280	9706399	TRRUST	activation	human	human
etri_00353	CEBPA	SAA1	1050	6288	1050	6288	12410800	TFactS	activation	human	human
etri_00353	CEBPA	SAA1	1050	6288	1050	6288	12410800	TRRUST	unknown	human	human
etri_00354	CEBPA	SCD	1050	6319	1050	6319	11414710	TFactS	activation	human	human
etri_00354	CEBPA	SCD	1050	6319	1050	6319	7480063	TFactS	activation	human	human
etri_00355	CEBPA	CCL2	1050	6347	1050	6347	24429361	CytReg	activation	human	human
etri_00355	CEBPA	CCL2	1050	6347	1050	6347	24429361	TRRUST	activation	human	human
etri_00356	CEBPA	CCL5	1050	6352	1050	6352	11259372	CytReg	activation	human	human
etri_00357	CEBPA	SFTPD	1050	6441	1050	6441	11912209	TRRUST	activation	human	human
etri_00358	CEBPA	SLC10A1	1050	6554	1050	6554	11031103	TRRUST	unknown	human	human
etri_00359	CEBPA	SPI1	1050	6688	1050	6688	24429361	TRRUST	unknown	human	human
etri_00360	CEBPA	SPP1	1050	6696	1050	6696	14712233	HTRIdb_LC	unknown	human	human
etri_00360	CEBPA	SPP1	1050	6696	1050	6696	14712233	TRRUST	activation	human	human
etri_00361	CEBPA	STAR	1050	6770	1050	6770	18583320	HTRIdb_LC	unknown	human	human
etri_00361	CEBPA	STAR	1050	6770	1050	6770	18583320	TRRUST	activation	human	human
etri_00362	CEBPA	STAT3	1050	6774	1050	6774	24429361	TRRUST	unknown	human	human
etri_00363	CEBPA	TNFRSF1A	1050	7132	1050	7132	19523687	HTRIdb_LC	unknown	human	human
etri_00364	CEBPA	SCGB1A1	1050	7356	1050	7356	11193754	TFactS	activation	human	human
etri_00364	CEBPA	SCGB1A1	1050	7356	1050	7356	12161423	TFactS	activation	human	human
etri_00365	CEBPA	VDR	1050	7421	1050	7421	19054766	InnateDB	unknown	human	human
etri_00366	CEBPA	VLDLR	1050	7436	1050	7436	10064725	TRRUST	unknown	human	human
etri_00367	CEBPA	MAD1L1	1050	8379	1050	8379	21345218	TRRUST	unknown	human	human
etri_00368	CEBPA	SOCS3	1050	9021	1050	9021	19332118	TRRUST	activation	human	human
etri_00369	CEBPA	CD163	1050	9332	1050	9332	10725797	TRRUST	unknown	human	human
etri_00370	CEBPA	HOMER3	1050	9454	1050	9454	14645007	TRRUST	unknown	human	human
etri_00371	CEBPA	THOC1	1050	9984	1050	9984	17242690	HTRIdb_LC	unknown	human	human
etri_00372	CEBPB	IL18BP	1051	10068	1051	10068	12482935	InnateDB	unknown	human	human
etri_00373	CEBPB	CDKN1A	1051	1026	1051	1026	15041706	TRRUST	activation	human	human
etri_00374	CEBPB	GNLY	1051	10578	1051	10578	12460196	TRRUST	unknown	human	human
etri_00375	CEBPB	TRAF3IP2	1051	10758	1051	10758	12759449	InnateDB	unknown	human	human
etri_00376	CEBPB	PLAC1	1051	10761	1051	10761	19652226	TRRUST	unknown	human	human
etri_00377	CEBPB	GADD45G	1051	10912	1051	10912	11012671	TRRUST	unknown	human	human
etri_00378	CEBPB	IL24	1051	11009	1051	11009	10942517	CytReg	activation	human	human
etri_00378	CEBPB	IL24	1051	11009	1051	11009	10942517	TRRUST	unknown	human	human
etri_00379	CEBPB	TMEM54	1051	113452	1051	113452	21527503	ENdb	unknown	human	human
etri_00380	CEBPB	C1QTNF3	1051	114899	1051	114899	15755877	ORegAnno_LC	unknown	human	human
etri_00381	CEBPB	CCR5	1051	1234	1051	1234	19717648	InnateDB	unknown	human	human
etri_00382	CEBPB	ADH1A	1051	124	1051	124	1620113	TFactS	activation	human	human
etri_00383	CEBPB	ADH1B	1051	125	1051	125	1620113	TFactS	activation	human	human
etri_00384	CEBPB	ADH1C	1051	126	1051	126	1620113	TFactS	activation	human	human
etri_00385	CEBPB	ADM	1051	133	1051	133	12630823	TRRUST	unknown	human	human
etri_00385	CEBPB	ADM	1051	133	1051	133	9480831	TRRUST	activation	human	human
etri_00386	CEBPB	CR2	1051	1380	1051	1380	19487031	InnateDB	unknown	human	human
etri_00386	CEBPB	CR2	1051	1380	1051	1380	19487031	TRRUST	unknown	human	human
etri_00387	CEBPB	CRP	1051	1401	1051	1401	11160296	InnateDB	unknown	human	human
etri_00387	CEBPB	CRP	1051	1401	1051	1401	12667216	TRRUST	activation	human	human
etri_00387	CEBPB	CRP	1051	1401	1051	1401	17513780	InnateDB	unknown	human	human
etri_00387	CEBPB	CRP	1051	1401	1051	1401	18684932	HTRIdb_LC	unknown	human	human
etri_00387	CEBPB	CRP	1051	1401	1051	1401	23361365	TRRUST	activation	human	human
etri_00388	CEBPB	CSF1R	1051	1436	1051	1436	21659508	InnateDB	unknown	human	human
etri_00389	CEBPB	CSF2RB	1051	1439	1051	1439	10453008	InnateDB	unknown	human	human
etri_00390	CEBPB	CSF3	1051	1440	1051	1440	21455770	CytReg	activation	human	human
etri_00390	CEBPB	CSF3	1051	1440	1051	1440	26114754	CytReg	activation	human	human
etri_00390	CEBPB	CSF3	1051	1440	1051	1440	7513199	CytReg	unknown	human	human
etri_00391	CEBPB	CSF3R	1051	1441	1051	1441	10453008	TRRUST	activation	human	human
etri_00392	CEBPB	CSH1	1051	1442	1051	1442	10855690	TRRUST	unknown	human	human
etri_00392	CEBPB	CSH1	1051	1442	1051	1442	21737519	InnateDB	unknown	human	human
etri_00393	CEBPB	CSH2	1051	1443	1051	1443	10855690	HTRIdb_LC	unknown	human	human
etri_00393	CEBPB	CSH2	1051	1443	1051	1443	10855690	TRRUST	unknown	human	human
etri_00393	CEBPB	CSH2	1051	1443	1051	1443	21737519	InnateDB	unknown	human	human
etri_00394	CEBPB	CSRP1	1051	1465	1051	1465	14522018	TRRUST	activation	human	human
etri_00395	CEBPB	CYP3A4	1051	1576	1051	1576	15778453	HTRIdb_LC	unknown	human	human
etri_00395	CEBPB	CYP3A4	1051	1576	1051	1576	18555208	InnateDB	unknown	human	human
etri_00396	CEBPB	CYP19A1	1051	1588	1051	1588	11994385	TRRUST	repression	human	human
etri_00396	CEBPB	CYP19A1	1051	1588	1051	1588	18182446	HTRIdb_LC	unknown	human	human
etri_00396	CEBPB	CYP19A1	1051	1588	1051	1588	7635140	TRRUST	unknown	human	human
etri_00396	CEBPB	CYP19A1	1051	1588	1051	1588	8603036	TRRUST	unknown	human	human
etri_00397	CEBPB	SLC5A8	1051	160728	1051	160728	20082847	TRRUST	activation	human	human
etri_00398	CEBPB	DAPK1	1051	1612	1051	1612	19521987	TRRUST	unknown	human	human
etri_00399	CEBPB	DDIT3	1051	1649	1051	1649	16757577	TRRUST	unknown	human	human
etri_00400	CEBPB	DUSP1	1051	1843	1051	1843	18682532	HTRIdb_LC	unknown	human	human
etri_00400	CEBPB	DUSP1	1051	1843	1051	1843	18682532	InnateDB	unknown	human	human
etri_00401	CEBPB	ELANE	1051	1991	1051	1991	18647749	InnateDB	unknown	human	human
etri_00402	CEBPB	CCL3L3	1051	414062	1051	20302	9885903	InnateDB	unknown	human	mouse
etri_00403	CEBPB	ALB	1051	213	1051	213	10542249	TRRUST	unknown	human	human
etri_00403	CEBPB	ALB	1051	213	1051	213	18555208	InnateDB	unknown	human	human
etri_00404	CEBPB	F8	1051	2157	1051	2157	10959692	TRRUST	unknown	human	human
etri_00405	CEBPB	FCER2	1051	2208	1051	2208	19487031	InnateDB	unknown	human	human
etri_00406	CEBPB	FMO3	1051	2328	1051	2328	18555208	HTRIdb_LC	unknown	human	human
etri_00406	CEBPB	FMO3	1051	2328	1051	2328	18555208	InnateDB	unknown	human	human
etri_00407	CEBPB	LY96	1051	23643	1051	23643	19632992	InnateDB	unknown	human	human
etri_00408	CEBPB	ALOX5AP	1051	241	1051	241	12571239	HTRIdb_LC	unknown	human	human
etri_00409	CEBPB	GFER	1051	2671	1051	2671	20382118	TRRUST	unknown	human	human
etri_00409	CEBPB	GFER	1051	2671	1051	2671	20690902	HTRIdb_LC	unknown	human	human
etri_00409	CEBPB	GFER	1051	2671	1051	2671	20690902	TRRUST	repression	human	human
etri_00410	CEBPB	IL36A	1051	27179	1051	27179	26066982	CytReg	activation	human	human
etri_00411	CEBPB	PRSS50	1051	29122	1051	29122	18462069	TRRUST	activation	human	human
etri_00412	CEBPB	HBB	1051	3043	1051	3043	15833715	TRRUST	unknown	human	human
etri_00413	CEBPB	HP	1051	3240	1051	3240	11331273	TRRUST	unknown	human	human
etri_00413	CEBPB	HP	1051	3240	1051	3240	16172914	TFactS	activation	human	human
etri_00414	CEBPB	HES1	1051	3280	1051	3280	19487031	InnateDB	unknown	human	human
etri_00415	CEBPB	HSD11B1	1051	3290	1051	3290	19088256	TFactS	activation	human	human
etri_00416	CEBPB	HSF1	1051	3297	1051	3297	11801594	TRRUST	unknown	human	human
etri_00417	CEBPB	IGF1	1051	3479	1051	3479	7708053	TFactS	activation	human	human
etri_00418	CEBPB	IGF2	1051	3481	1051	3481	7659086	TFactS	activation	human	human
etri_00419	CEBPB	IGFBP1	1051	3484	1051	3484	22745191	InnateDB	unknown	human	human
etri_00420	CEBPB	IGFBP3	1051	3486	1051	3486	22745191	InnateDB	unknown	human	human
etri_00421	CEBPB	IL1B	1051	3553	1051	3553	10383163	CytReg	unknown	human	human
etri_00421	CEBPB	IL1B	1051	3553	1051	3553	10383163	TRRUST	unknown	human	human
etri_00421	CEBPB	IL1B	1051	3553	1051	3553	10801783	CytReg	activation	human	human
etri_00421	CEBPB	IL1B	1051	3553	1051	3553	10801783	TRRUST	unknown	human	human
