DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_1142	exp_2695	SOX2	NANOG	6657	79923	6657	79923	15860457	human	human	binding	cell_line	EFO_0007086	not_applicable	proximal	not_applicable
tri_1142	exp_2693	SOX2	NANOG	6657	79923	20674	71950	15860457	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_1142	exp_3632	SOX2	NANOG	6657	79923	20674	71950	23939864	mouse	mouse	binding	primary_cell	CL_2000042	E14.5	unknown	not_applicable
tri_1142	exp_3480	SOX2	NANOG	6657	79923	20674	71950	22745796	mouse	mouse	perturbation	cell_line	CLO_0002988	not_applicable	not_applicable	activation
tri_1142	exp_0781	SOX2	NANOG	6657	79923	20674	71950	17324942	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_1142	exp_3478	SOX2	NANOG	6657	79923	20674	71950	22745796	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	unknown	activation
tri_1142	exp_2697	SOX2	NANOG	6657	79923	20674	71950	15860457	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	activation
tri_1137	exp_0056	SOX2	SOX2	6657	6657	6657	6657	15988017	human	human	binding	cell_line	EFO_0007086	not_applicable	proximal	not_applicable
tri_1137	exp_0058	SOX2	SOX2	6657	6657	20674	20674	15988017	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_1137	exp_0053	SOX2	SOX2	6657	6657	20674	20674	15988017	mouse	mouse	reporter	cell_line	EFO_0007075	not_applicable	proximal	activation
tri_1137	exp_0779	SOX2	SOX2	6657	6657	20674	20674	17324942	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_1145	exp_3674	SOX2	TP63	6657	8626	6657	8626	24669837	human	human	binding	cell_line	CLO_0001601	not_applicable	proximal	not_applicable
tri_1145	exp_3675	SOX2	TP63	6657	8626	20674	22061	24669837	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_1115	exp_0590	SOX2	FGF4	6657	2249	6657	14175	7590241	human	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1115	exp_1184	SOX2	FGF4	6657	2249	6657	14175	7590241	human	mouse	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_1115	exp_3631	SOX2	FGF4	6657	2249	20674	14175	23939864	mouse	mouse	binding	primary_cell	CL_2000042	E14.5	unknown	not_applicable
tri_1115	exp_0588	SOX2	FGF4	6657	2249	20674	14175	7590241	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1115	exp_1182	SOX2	FGF4	6657	2249	20674	14175	7590241	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	unknown	activation
tri_1115	exp_2646	SOX2	FGF4	6657	2249	20674	14175	15349837	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	distal	repression
tri_1115	exp_0780	SOX2	FGF4	6657	2249	20674	14175	17324942	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	unknown	repression
tri_1130	exp_0042	SOX2	POU5F1	6657	5460	6657	5460	15988017	human	human	binding	cell_line	EFO_0007086	not_applicable	proximal	not_applicable
tri_1130	exp_0044	SOX2	POU5F1	6657	5460	6657	5460	15988017	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1130	exp_0046	SOX2	POU5F1	6657	5460	6657	5460	15988017	human	human	reporter	cell_line	EFO_0007075	not_applicable	proximal	activation
tri_1130	exp_0838	SOX2	POU5F1	6657	5460	20674	18999	18213644	mouse	mouse	binding	cell_line	CLO_0002988	not_applicable	proximal	not_applicable
tri_1130	exp_0048	SOX2	POU5F1	6657	5460	20674	18999	15988017	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_1130	exp_2663	SOX2	POU5F1	6657	5460	20674	18999	15557334	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1130	exp_0052	SOX2	POU5F1	6657	5460	20674	18999	15988017	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_1130	exp_0050	SOX2	POU5F1	6657	5460	20674	18999	15988017	mouse	mouse	reporter	cell_line	EFO_0007075	not_applicable	proximal	activation
tri_1130	exp_0783	SOX2	POU5F1	6657	5460	20674	18999	17324942	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_1130	exp_0839	SOX2	POU5F1	6657	5460	20674	18999	18213644	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	activation
tri_1143	exp_2396	SOX2	UTF1	6657	8433	20674	22286	10409735	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1143	exp_2397	SOX2	UTF1	6657	8433	20674	22286	10409735	mouse	mouse	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_1143	exp_0782	SOX2	UTF1	6657	8433	20674	22286	17324942	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_1131	exp_1532	SOX2	CCND1	6657	595	6657	595	18456656	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_1131	exp_1535	SOX2	CCND1	6657	595	6657	595	18456656	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_1131	exp_1533	SOX2	CCND1	6657	595	6657	595	18456656	human	human	reporter	cell_line	CLO_0007606	not_applicable	proximal	activation
tri_1131	exp_1534	SOX2	CCND1	6657	595	6657	595	18456656	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_1131	exp_1113	SOX2	CCND1	6657	595	20674	12443	25482558	mouse	mouse	binding	primary_tissue	UBERON_0000956	E11.5	proximal	not_applicable
tri_1131	exp_1114	SOX2	CCND1	6657	595	20674	12443	25482558	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1131	exp_1117	SOX2	CCND1	6657	595	20674	12443	25482558	mouse	mouse	perturbation	primary_tissue	UBERON_0000956	E13.5	not_applicable	repression
tri_1131	exp_1115	SOX2	CCND1	6657	595	20674	12443	25482558	mouse	mouse	reporter	primary_tissue	UBERON_0001049	E3.5	proximal	repression
tri_1131	exp_1116	SOX2	CCND1	6657	595	20674	12443	25482558	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	repression
tri_1128	exp_2807	SOX2	PAX6	6657	5080	20674	18508	17140559	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1128	exp_2808	SOX2	PAX6	6657	5080	20674	18508	17140559	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_1144	exp_0787	SOX2	ZSCAN10	6657	84891	20674	332221	17344211	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_1144	exp_0789	SOX2	ZSCAN10	6657	84891	20674	332221	17344211	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_1144	exp_0788	SOX2	ZSCAN10	6657	84891	20674	332221	17344211	mouse	mouse	reporter	cell_line	CLO_0037317	not_applicable	proximal	activation
tri_1136	exp_1175	SOX2	BMP4	6657	652	20674	12159	29352015	mouse	mouse	perturbation	primary_tissue	UBERON_0001997	E9.5	not_applicable	activation
tri_1126	exp_0987	SOX2	ATOH1	6657	474	20674	11921	22340499	mouse	mouse	binding	primary_tissue	UBERON_0001844	E13.5	proximal	not_applicable
tri_1126	exp_0989	SOX2	ATOH1	6657	474	20674	11921	22340499	mouse	mouse	perturbation	primary_tissue	UBERON_0001844	E13.5	not_applicable	activation
tri_1126	exp_0988	SOX2	ATOH1	6657	474	20674	11921	22340499	mouse	mouse	reporter	primary_tissue	UBERON_0001844	E13.5	proximal	activation
tri_1120	exp_1990	SOX2	BIRC5	6657	332	6657	332	22469032	human	human	perturbation	cell_line	CLO_0052064	not_applicable	not_applicable	repression
tri_1120	exp_1036	SOX2	BIRC5	6657	332	20674	11799	23301561	mouse	mouse	binding	primary_cell	CL_0000047	E14.5	proximal	not_applicable
tri_1120	exp_1038	SOX2	BIRC5	6657	332	20674	11799	23301561	mouse	mouse	perturbation	primary_cell	CL_0000047	E14.5	not_applicable	activation
tri_1120	exp_1037	SOX2	BIRC5	6657	332	20674	11799	23301561	mouse	mouse	reporter	primary_cell	CL_0000047	E14.5	proximal	activation
tri_1108	exp_1989	SOX2	CDKN1B	6657	1027	6657	1027	22469032	human	human	perturbation	cell_line	CLO_0052064	not_applicable	not_applicable	repression
tri_1108	exp_1988	SOX2	CDKN1B	6657	1027	6657	1027	22469032	human	human	perturbation	cell_line	CLO_0008395	not_applicable	not_applicable	repression
tri_1108	exp_1024	SOX2	CDKN1B	6657	1027	20674	12576	22855803	mouse	mouse	binding	cell_line	CLO_0000785	not_applicable	proximal	not_applicable
tri_1108	exp_1026	SOX2	CDKN1B	6657	1027	20674	12576	22855803	mouse	mouse	perturbation	primary_tissue	UBERON_0001844	P2	not_applicable	activation
tri_1108	exp_1025	SOX2	CDKN1B	6657	1027	20674	12576	22855803	mouse	mouse	reporter	cell_line	CLO_0000785	not_applicable	proximal	activation
tri_1113	exp_3158	SOX2	EGFR	6657	1956	20674	13649	19882665	mouse	mouse	binding	primary_cell	EFO_0004039	E18.5	unknown	not_applicable
tri_1113	exp_3160	SOX2	EGFR	6657	1956	20674	13649	19882665	mouse	mouse	perturbation	primary_cell	EFO_0004039	E18.5	not_applicable	activation
tri_1113	exp_3159	SOX2	EGFR	6657	1956	20674	13649	19882665	mouse	mouse	reporter	cell_line	BTO_0002524	not_applicable	unknown	activation
tri_1119	exp_3340	SOX2	GLI3	6657	2737	6657	2737	21532573	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_1119	exp_1858	SOX2	GLI3	6657	2737	6657	2737	21532573	human	human	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1119	exp_3333	SOX2	GLI3	6657	2737	20674	14634	21532573	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_1119	exp_1845	SOX2	GLI3	6657	2737	20674	14634	21532573	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1119	exp_1852	SOX2	GLI3	6657	2737	20674	14634	21532573	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_1111	exp_3338	SOX2	JAG1	6657	182	6657	182	21532573	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_1111	exp_1856	SOX2	JAG1	6657	182	6657	182	21532573	human	human	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1111	exp_3331	SOX2	JAG1	6657	182	20674	16449	21532573	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_1111	exp_1843	SOX2	JAG1	6657	182	20674	16449	21532573	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1111	exp_1850	SOX2	JAG1	6657	182	20674	16449	21532573	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_1124	exp_3341	SOX2	MYCN	6657	4613	6657	4613	21532573	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_1124	exp_3334	SOX2	MYCN	6657	4613	20674	18109	21532573	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_1124	exp_1846	SOX2	MYCN	6657	4613	20674	18109	21532573	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1124	exp_1853	SOX2	MYCN	6657	4613	20674	18109	21532573	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_1127	exp_3758	SOX2	NEUROD1	6657	4760	20674	18012	25825708	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_1127	exp_3759	SOX2	NEUROD1	6657	4760	20674	18012	25825708	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_1138	exp_3594	SOX2	NKX2-1	6657	7080	20674	21869	23444355	mouse	mouse	binding	primary_tissue	UBERON_0000922	E14.5	proximal	not_applicable
tri_1138	exp_3596	SOX2	NKX2-1	6657	7080	20674	21869	23444355	mouse	mouse	perturbation	primary_tissue	UBERON_0001893	E11.5	not_applicable	activation
tri_1138	exp_3597	SOX2	NKX2-1	6657	7080	20674	21869	23444355	mouse	mouse	perturbation	primary_tissue	UBERON_0001893	E10.5	not_applicable	activation
tri_1138	exp_3598	SOX2	NKX2-1	6657	7080	20674	21869	23444355	mouse	mouse	perturbation	primary_tissue	UBERON_0001893	E9.5	not_applicable	activation
tri_1138	exp_3595	SOX2	NKX2-1	6657	7080	20674	21869	23444355	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	proximal	activation
tri_1139	exp_1243	SOX2	NR2E1	6657	7101	20674	21907	22194602	mouse	mouse	binding	primary_cell	CL_0000047	unknown	proximal	not_applicable
tri_1139	exp_1244	SOX2	NR2E1	6657	7101	20674	21907	22194602	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	activation
tri_1139	exp_1245	SOX2	NR2E1	6657	7101	20674	21907	22194602	mouse	mouse	reporter	primary_cell	CL_0000047	unknown	proximal	activation
tri_1134	exp_0899	SOX2	SHH	6657	6469	20674	20423	19734891	mouse	mouse	binding	primary_tissue	UBERON_0000955	E14.5	distal	not_applicable
tri_1134	exp_0900	SOX2	SHH	6657	6469	20674	20423	19734891	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_1134	exp_0901	SOX2	SHH	6657	6469	20674	20423	19734891	mouse	mouse	perturbation	primary_tissue	UBERON_0001890	E14.5	not_applicable	activation
tri_1135	exp_3624	SOX2	SIX3	6657	6496	20674	20473	23792023	mouse	mouse	binding	primary_tissue	UBERON_0001890	E10.5	distal	not_applicable
tri_1135	exp_3625	SOX2	SIX3	6657	6496	20674	20473	23792023	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_1135	exp_3626	SOX2	SIX3	6657	6496	20674	20473	23792023	mouse	mouse	reporter	primary_tissue	UBERON_0001890	E10.5	distal	activation
tri_1107	exp_2266	SOX2	CDKN1A	6657	1026	6657	1026	26846300	human	human	perturbation	cell_line	CUSTOM_EBC2_cell	not_applicable	not_applicable	repression
tri_1107	exp_2267	SOX2	CDKN1A	6657	1026	6657	1026	26846300	human	human	perturbation	cell_line	CLO_0050064	not_applicable	not_applicable	repression
tri_1107	exp_2268	SOX2	CDKN1A	6657	1026	6657	1026	26846300	human	human	perturbation	cell_line	CLO_0008093	not_applicable	not_applicable	repression
tri_1107	exp_2269	SOX2	CDKN1A	6657	1026	6657	1026	26846300	human	human	perturbation	cell_line	CLO_0008068	not_applicable	not_applicable	repression
tri_1107	exp_1250	SOX2	CDKN1A	6657	1026	20674	12575	22194602	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	repression
tri_1110	exp_3760	SOX2	SOX21	6657	11166	20674	223227	25825708	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_1110	exp_3761	SOX2	SOX21	6657	11166	20674	223227	25825708	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_1112	exp_3537	SOX2	NR0B1	6657	190	20674	11614	23169531	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_1112	exp_3539	SOX2	NR0B1	6657	190	20674	11614	23169531	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_1114	exp_1248	SOX2	FABP7	6657	2173	20674	12140	22194602	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	activation
tri_1116	exp_3676	SOX2	GATA6	6657	2627	6657	2627	24669837	human	human	binding	cell_line	CLO_0001601	not_applicable	proximal	not_applicable
tri_1116	exp_3677	SOX2	GATA6	6657	2627	20674	14465	24669837	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_1117	exp_1249	SOX2	GFAP	6657	2670	20674	14580	22194602	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	activation
tri_1118	exp_3339	SOX2	GLI2	6657	2736	6657	2736	21532573	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_1118	exp_1857	SOX2	GLI2	6657	2736	6657	2736	21532573	human	human	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1118	exp_3332	SOX2	GLI2	6657	2736	20674	14633	21532573	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_1118	exp_1844	SOX2	GLI2	6657	2736	20674	14633	21532573	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1118	exp_1851	SOX2	GLI2	6657	2736	20674	14633	21532573	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_1121	exp_3343	SOX2	RBPJ	6657	3516	6657	3516	21532573	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_1121	exp_3336	SOX2	RBPJ	6657	3516	20674	19664	21532573	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_1121	exp_1848	SOX2	RBPJ	6657	3516	20674	19664	21532573	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1121	exp_1854	SOX2	RBPJ	6657	3516	20674	19664	21532573	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_1122	exp_3342	SOX2	HES5	6657	388585	6657	388585	21532573	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_1122	exp_3335	SOX2	HES5	6657	388585	20674	15208	21532573	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_1122	exp_1847	SOX2	HES5	6657	388585	20674	15208	21532573	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1122	exp_1172	SOX2	HES5	6657	388585	20674	15208	29352015	mouse	mouse	reporter	cell_line	CLO_0008154	not_applicable	proximal	activation
tri_1122	exp_1173	SOX2	HES5	6657	388585	20674	15208	29352015	mouse	mouse	reporter	primary_tissue	UBERON_0001997	E20	proximal	activation
tri_1123	exp_0867	SOX2	MIR302A	6657	407028	6657	407028	18710938	human	human	binding	cell_line	CLO_0037281	not_applicable	unknown	not_applicable
tri_1123	exp_0868	SOX2	MIR302A	6657	407028	6657	407028	18710938	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1123	exp_0161	SOX2	MIR302A	6657	407028	6657	407028	18710938	human	human	perturbation	cell_line	CLO_0037281	not_applicable	not_applicable	activation
tri_1123	exp_0869	SOX2	MIR302A	6657	407028	6657	407028	18710938	human	human	reporter	cell_line	CLO_0037281	not_applicable	unknown	activation
tri_1123	exp_0870	SOX2	MIR302A	6657	407028	6657	407028	18710938	human	human	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_1125	exp_3764	SOX2	GADD45B	6657	4616	20674	17873	25825708	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_1125	exp_3765	SOX2	GADD45B	6657	4616	20674	17873	25825708	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_1129	exp_2226	SOX2	TRIM33	6657	51592	6657	51592	25961934	human	human	binding	cell_line	CLO_0001601	not_applicable	proximal	not_applicable
tri_1129	exp_2228	SOX2	TRIM33	6657	51592	6657	51592	25961934	human	human	perturbation	cell_line	CLO_0001601	not_applicable	not_applicable	repression
tri_1129	exp_2229	SOX2	TRIM33	6657	51592	6657	51592	25961934	human	human	perturbation	cell_line	CLO_0053017	not_applicable	not_applicable	repression
tri_1129	exp_2227	SOX2	TRIM33	6657	51592	6657	51592	25961934	human	human	reporter	cell_line	CLO_0001601	not_applicable	proximal	repression
tri_1132	exp_3762	SOX2	BDNF	6657	627	20674	12064	25825708	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_1132	exp_3763	SOX2	BDNF	6657	627	20674	12064	25825708	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_1133	exp_3756	SOX2	NEUROG2	6657	63973	20674	11924	25825708	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_1133	exp_3757	SOX2	NEUROG2	6657	63973	20674	11924	25825708	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_1140	exp_3344	SOX2	TULP3	6657	7289	6657	7289	21532573	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_1140	exp_3337	SOX2	TULP3	6657	7289	20674	22158	21532573	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_1140	exp_1849	SOX2	TULP3	6657	7289	20674	22158	21532573	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_1140	exp_1855	SOX2	TULP3	6657	7289	20674	22158	21532573	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_1141	exp_2103	SOX2	TWIST1	6657	7291	6657	7291	23815808	human	human	binding	cell_line	CLO_0007606	not_applicable	unknown	not_applicable
tri_1141	exp_2104	SOX2	TWIST1	6657	7291	6657	7291	23815808	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	repression
tri_1146	exp_1987	SOX2	CCNE1	6657	898	6657	898	22469032	human	human	perturbation	cell_line	CLO_0052064	not_applicable	not_applicable	activation
