TF_Symbol	TF_Entrez_ID	Species	Lambert	SFARI_Score	SFARI_Syndomic	GO_Neurodev	Neurodev_TF	N_Candidate_Paper
ZBTB41	360023	human	TRUE	0	0	FALSE	FALSE	0
ZBTB42	100128927	human	TRUE	0	0	FALSE	FALSE	0
ZBTB43	23099	human	TRUE	0	0	FALSE	FALSE	0
ZBTB45	84878	human	TRUE	0	0	FALSE	FALSE	0
ZBTB47	92999	human	TRUE	0	0	FALSE	FALSE	0
ZBTB48	3104	human	TRUE	0	0	FALSE	FALSE	0
ZBTB49	166793	human	TRUE	0	0	FALSE	FALSE	0
ZBTB6	10773	human	TRUE	0	0	FALSE	FALSE	0
ZBTB8A	653121	human	TRUE	0	0	FALSE	FALSE	0
ZBTB8B	728116	human	TRUE	0	0	FALSE	FALSE	0
ZBTB9	221504	human	TRUE	0	0	FALSE	FALSE	0
ZFHX2	85446	human	TRUE	0	0	FALSE	FALSE	0
ZFHX4	79776	human	TRUE	0	0	FALSE	FALSE	0
ZFP1	162239	human	TRUE	0	0	FALSE	FALSE	0
ZFP14	57677	human	TRUE	0	0	FALSE	FALSE	0
ZFP28	140612	human	TRUE	0	0	FALSE	FALSE	0
ZFP3	124961	human	TRUE	0	0	FALSE	FALSE	0
ZFP30	22835	human	TRUE	0	0	FALSE	FALSE	0
ZFP37	7539	human	TRUE	0	0	FALSE	FALSE	0
ZFP41	286128	human	TRUE	0	0	FALSE	FALSE	0
ZFP57	346171	human	TRUE	0	0	FALSE	FALSE	0
ZFP62	643836	human	TRUE	0	0	FALSE	FALSE	0
ZFP69	339559	human	TRUE	0	0	FALSE	FALSE	0
ZFP69B	65243	human	TRUE	0	0	FALSE	FALSE	0
ZFP82	284406	human	TRUE	0	0	FALSE	FALSE	0
ZFP90	146198	human	TRUE	0	0	FALSE	FALSE	0
ZFP91	80829	human	TRUE	0	0	FALSE	FALSE	0
ZFP92	139735	human	TRUE	0	0	FALSE	FALSE	0
ZFY	7544	human	TRUE	0	0	FALSE	FALSE	0
ZGLP1	100125288	human	TRUE	0	0	FALSE	FALSE	0
ZGPAT	84619	human	TRUE	0	0	FALSE	FALSE	0
ZHX1	11244	human	TRUE	0	0	FALSE	FALSE	0
ZIK1	284307	human	TRUE	0	0	FALSE	FALSE	0
ZIM2	23619	human	TRUE	0	0	FALSE	FALSE	0
ZIM3	114026	human	TRUE	0	0	FALSE	FALSE	0
ZKSCAN1	7586	human	TRUE	0	0	FALSE	FALSE	0
ZKSCAN2	342357	human	TRUE	0	0	FALSE	FALSE	0
ZKSCAN3	80317	human	TRUE	0	0	FALSE	FALSE	0
ZKSCAN4	387032	human	TRUE	0	0	FALSE	FALSE	0
ZKSCAN5	23660	human	TRUE	0	0	FALSE	FALSE	0
ZKSCAN7	55888	human	TRUE	0	0	FALSE	FALSE	0
ZKSCAN8	7745	human	TRUE	0	0	FALSE	FALSE	0
ZMAT1	84460	human	TRUE	0	0	FALSE	FALSE	0
ZMAT4	79698	human	TRUE	0	0	FALSE	FALSE	0
ZNF100	163227	human	TRUE	0	0	FALSE	FALSE	0
ZNF101	94039	human	TRUE	0	0	FALSE	FALSE	0
ZNF107	51427	human	TRUE	0	0	FALSE	FALSE	0
ZNF112	7771	human	TRUE	0	0	FALSE	FALSE	0
ZNF114	163071	human	TRUE	0	0	FALSE	FALSE	0
ZNF117	51351	human	TRUE	0	0	FALSE	FALSE	0
ZNF12	7559	human	TRUE	0	0	FALSE	FALSE	0
ZNF121	7675	human	TRUE	0	0	FALSE	FALSE	0
ZNF124	7678	human	TRUE	0	0	FALSE	FALSE	0
ZNF132	7691	human	TRUE	0	0	FALSE	FALSE	0
ZNF133	7692	human	TRUE	0	0	FALSE	FALSE	0
ZNF136	7695	human	TRUE	0	0	FALSE	FALSE	0
ZNF138	7697	human	TRUE	0	0	FALSE	FALSE	0
ZNF14	7561	human	TRUE	0	0	FALSE	FALSE	0
ZNF140	7699	human	TRUE	0	0	FALSE	FALSE	0
ZNF141	7700	human	TRUE	0	0	FALSE	FALSE	0
ZNF142	7701	human	TRUE	0	0	FALSE	FALSE	0
ZNF146	7705	human	TRUE	0	0	FALSE	FALSE	0
ZNF154	7710	human	TRUE	0	0	FALSE	FALSE	0
ZNF155	7711	human	TRUE	0	0	FALSE	FALSE	0
ZNF157	7712	human	TRUE	0	0	FALSE	FALSE	0
ZNF165	7718	human	TRUE	0	0	FALSE	FALSE	0
ZNF169	169841	human	TRUE	0	0	FALSE	FALSE	0
ZNF17	7565	human	TRUE	0	0	FALSE	FALSE	0
ZNF174	7727	human	TRUE	0	0	FALSE	FALSE	0
ZNF177	7730	human	TRUE	0	0	FALSE	FALSE	0
ZNF180	7733	human	TRUE	0	0	FALSE	FALSE	0
ZNF181	339318	human	TRUE	0	0	FALSE	FALSE	0
ZNF182	7569	human	TRUE	0	0	FALSE	FALSE	0
ZNF19	7567	human	TRUE	0	0	FALSE	FALSE	0
ZNF195	7748	human	TRUE	0	0	FALSE	FALSE	0
ZNF197	10168	human	TRUE	0	0	FALSE	FALSE	0
ZNF2	7549	human	TRUE	0	0	FALSE	FALSE	0
ZNF20	7568	human	TRUE	0	0	FALSE	FALSE	0
ZNF200	7752	human	TRUE	0	0	FALSE	FALSE	0
ZNF208	7757	human	TRUE	0	0	FALSE	FALSE	0
ZNF211	10520	human	TRUE	0	0	FALSE	FALSE	0
ZNF212	7988	human	TRUE	0	0	FALSE	FALSE	0
ZNF213	7760	human	TRUE	0	0	FALSE	FALSE	0
ZNF214	7761	human	TRUE	0	0	FALSE	FALSE	0
ZNF215	7762	human	TRUE	0	0	FALSE	FALSE	0
ZNF22	7570	human	TRUE	0	0	FALSE	FALSE	0
ZNF221	7638	human	TRUE	0	0	FALSE	FALSE	0
ZNF222	7673	human	TRUE	0	0	FALSE	FALSE	0
ZNF223	7766	human	TRUE	0	0	FALSE	FALSE	0
ZNF225	7768	human	TRUE	0	0	FALSE	FALSE	0
ZNF226	7769	human	TRUE	0	0	FALSE	FALSE	0
ZNF227	7770	human	TRUE	0	0	FALSE	FALSE	0
ZNF229	7772	human	TRUE	0	0	FALSE	FALSE	0
ZNF23	7571	human	TRUE	0	0	FALSE	FALSE	0
ZNF230	7773	human	TRUE	0	0	FALSE	FALSE	0
ZNF232	7775	human	TRUE	0	0	FALSE	FALSE	0
ZNF233	353355	human	TRUE	0	0	FALSE	FALSE	0
ZNF234	10780	human	TRUE	0	0	FALSE	FALSE	0
ZNF235	9310	human	TRUE	0	0	FALSE	FALSE	0
ZNF236	7776	human	TRUE	0	0	FALSE	FALSE	0
ZNF248	57209	human	TRUE	0	0	FALSE	FALSE	0
ZNF25	219749	human	TRUE	0	0	FALSE	FALSE	0
ZNF250	58500	human	TRUE	0	0	FALSE	FALSE	0
ZNF251	90987	human	TRUE	0	0	FALSE	FALSE	0
ZNF253	56242	human	TRUE	0	0	FALSE	FALSE	0
ZNF254	9534	human	TRUE	0	0	FALSE	FALSE	0
ZNF256	10172	human	TRUE	0	0	FALSE	FALSE	0
ZNF257	113835	human	TRUE	0	0	FALSE	FALSE	0
ZNF26	7574	human	TRUE	0	0	FALSE	FALSE	0
ZNF260	339324	human	TRUE	0	0	FALSE	FALSE	0
ZNF264	9422	human	TRUE	0	0	FALSE	FALSE	0
ZNF266	10781	human	TRUE	0	0	FALSE	FALSE	0
ZNF268	10795	human	TRUE	0	0	FALSE	FALSE	0
ZNF273	10793	human	TRUE	0	0	FALSE	FALSE	0
ZNF276	92822	human	TRUE	0	0	FALSE	FALSE	0
ZNF28	7576	human	TRUE	0	0	FALSE	FALSE	0
ZNF280A	129025	human	TRUE	0	0	FALSE	FALSE	0
ZNF280B	140883	human	TRUE	0	0	FALSE	FALSE	0
ZNF280C	55609	human	TRUE	0	0	FALSE	FALSE	0
ZNF283	284349	human	TRUE	0	0	FALSE	FALSE	0
ZNF284	342909	human	TRUE	0	0	FALSE	FALSE	0
ZNF285	26974	human	TRUE	0	0	FALSE	FALSE	0
ZNF286A	57335	human	TRUE	0	0	FALSE	FALSE	0
ZNF286B	729288	human	TRUE	0	0	FALSE	FALSE	0
ZNF287	57336	human	TRUE	0	0	FALSE	FALSE	0
ZNF296	162979	human	TRUE	0	0	FALSE	FALSE	0
ZNF3	7551	human	TRUE	0	0	FALSE	FALSE	0
ZNF30	90075	human	TRUE	0	0	FALSE	FALSE	0
ZNF302	55900	human	TRUE	0	0	FALSE	FALSE	0
ZNF304	57343	human	TRUE	0	0	FALSE	FALSE	0
ZNF311	282890	human	TRUE	0	0	FALSE	FALSE	0
ZNF316	100131017	human	TRUE	0	0	FALSE	FALSE	0
ZNF317	57693	human	TRUE	0	0	FALSE	FALSE	0
ZNF318	24149	human	TRUE	0	0	FALSE	FALSE	0
ZNF319	57567	human	TRUE	0	0	FALSE	FALSE	0
ZNF32	7580	human	TRUE	0	0	FALSE	FALSE	0
ZNF320	162967	human	TRUE	0	0	FALSE	FALSE	0
ZNF324	25799	human	TRUE	0	0	FALSE	FALSE	0
ZNF324B	388569	human	TRUE	0	0	FALSE	FALSE	0
ZNF326	284695	human	TRUE	0	0	FALSE	FALSE	0
ZNF329	79673	human	TRUE	0	0	FALSE	FALSE	0
ZNF331	55422	human	TRUE	0	0	FALSE	FALSE	0
ZNF334	55713	human	TRUE	0	0	FALSE	FALSE	0
ZNF337	26152	human	TRUE	0	0	FALSE	FALSE	0
ZNF33A	7581	human	TRUE	0	0	FALSE	FALSE	0
ZNF33B	7582	human	TRUE	0	0	FALSE	FALSE	0
ZNF34	80778	human	TRUE	0	0	FALSE	FALSE	0
ZNF341	84905	human	TRUE	0	0	FALSE	FALSE	0
ZNF343	79175	human	TRUE	0	0	FALSE	FALSE	0
ZNF345	25850	human	TRUE	0	0	FALSE	FALSE	0
ZNF346	23567	human	TRUE	0	0	FALSE	FALSE	0
ZNF347	84671	human	TRUE	0	0	FALSE	FALSE	0
ZNF35	7584	human	TRUE	0	0	FALSE	FALSE	0
ZNF354A	6940	human	TRUE	0	0	FALSE	FALSE	0
ZNF354B	117608	human	TRUE	0	0	FALSE	FALSE	0
ZNF354C	30832	human	TRUE	0	0	FALSE	FALSE	0
ZNF358	140467	human	TRUE	0	0	FALSE	FALSE	0
ZNF366	167465	human	TRUE	0	0	FALSE	FALSE	0
ZNF367	195828	human	TRUE	0	0	FALSE	FALSE	0
ZNF37A	7587	human	TRUE	0	0	FALSE	FALSE	0
ZNF385D	79750	human	TRUE	0	0	FALSE	FALSE	0
ZNF391	346157	human	TRUE	0	0	FALSE	FALSE	0
ZNF394	84124	human	TRUE	0	0	FALSE	FALSE	0
ZNF395	55893	human	TRUE	0	0	FALSE	FALSE	0
ZNF396	252884	human	TRUE	0	0	FALSE	FALSE	0
ZNF397	84307	human	TRUE	0	0	FALSE	FALSE	0
ZNF404	342908	human	TRUE	0	0	FALSE	FALSE	0
ZNF407	55628	human	TRUE	0	0	FALSE	FALSE	0
ZNF408	79797	human	TRUE	0	0	FALSE	FALSE	0
ZNF41	7592	human	TRUE	0	0	FALSE	FALSE	0
ZNF414	84330	human	TRUE	0	0	FALSE	FALSE	0
ZNF415	55786	human	TRUE	0	0	FALSE	FALSE	0
ZNF416	55659	human	TRUE	0	0	FALSE	FALSE	0
ZNF418	147686	human	TRUE	0	0	FALSE	FALSE	0
ZNF420	147923	human	TRUE	0	0	FALSE	FALSE	0
ZNF425	155054	human	TRUE	0	0	FALSE	FALSE	0
ZNF426	79088	human	TRUE	0	0	FALSE	FALSE	0
ZNF428	126299	human	TRUE	0	0	FALSE	FALSE	0
ZNF429	353088	human	TRUE	0	0	FALSE	FALSE	0
ZNF43	7594	human	TRUE	0	0	FALSE	FALSE	0
ZNF431	170959	human	TRUE	0	0	FALSE	FALSE	0
ZNF432	9668	human	TRUE	0	0	FALSE	FALSE	0
ZNF436	80818	human	TRUE	0	0	FALSE	FALSE	0
ZNF438	220929	human	TRUE	0	0	FALSE	FALSE	0
ZNF439	90594	human	TRUE	0	0	FALSE	FALSE	0
ZNF44	51710	human	TRUE	0	0	FALSE	FALSE	0
ZNF440	126070	human	TRUE	0	0	FALSE	FALSE	0
ZNF441	126068	human	TRUE	0	0	FALSE	FALSE	0
ZNF442	79973	human	TRUE	0	0	FALSE	FALSE	0
ZNF443	10224	human	TRUE	0	0	FALSE	FALSE	0
ZNF445	353274	human	TRUE	0	0	FALSE	FALSE	0
ZNF446	55663	human	TRUE	0	0	FALSE	FALSE	0
ZNF449	203523	human	TRUE	0	0	FALSE	FALSE	0
ZNF45	7596	human	TRUE	0	0	FALSE	FALSE	0
ZNF451	26036	human	TRUE	0	0	FALSE	FALSE	0
ZNF454	285676	human	TRUE	0	0	FALSE	FALSE	0
ZNF460	10794	human	TRUE	0	0	FALSE	FALSE	0
ZNF461	92283	human	TRUE	0	0	FALSE	FALSE	0
ZNF467	168544	human	TRUE	0	0	FALSE	FALSE	0
ZNF468	90333	human	TRUE	0	0	FALSE	FALSE	0
ZNF469	84627	human	TRUE	0	0	FALSE	FALSE	0
ZNF470	388566	human	TRUE	0	0	FALSE	FALSE	0
ZNF471	57573	human	TRUE	0	0	FALSE	FALSE	0
ZNF473	25888	human	TRUE	0	0	FALSE	FALSE	0
ZNF474	133923	human	TRUE	0	0	FALSE	FALSE	0
ZNF479	90827	human	TRUE	0	0	FALSE	FALSE	0
ZNF48	197407	human	TRUE	0	0	FALSE	FALSE	0
ZNF480	147657	human	TRUE	0	0	FALSE	FALSE	0
ZNF483	158399	human	TRUE	0	0	FALSE	FALSE	0
ZNF484	83744	human	TRUE	0	0	FALSE	FALSE	0
ZNF485	220992	human	TRUE	0	0	FALSE	FALSE	0
ZNF486	90649	human	TRUE	0	0	FALSE	FALSE	0
ZNF490	57474	human	TRUE	0	0	FALSE	FALSE	0
ZNF491	126069	human	TRUE	0	0	FALSE	FALSE	0
ZNF492	57615	human	TRUE	0	0	FALSE	FALSE	0
ZNF493	284443	human	TRUE	0	0	FALSE	FALSE	0
ZNF496	84838	human	TRUE	0	0	FALSE	FALSE	0
ZNF497	162968	human	TRUE	0	0	FALSE	FALSE	0
ZNF500	26048	human	TRUE	0	0	FALSE	FALSE	0
ZNF501	115560	human	TRUE	0	0	FALSE	FALSE	0
ZNF502	91392	human	TRUE	0	0	FALSE	FALSE	0
ZNF506	440515	human	TRUE	0	0	FALSE	FALSE	0
ZNF507	22847	human	TRUE	0	0	FALSE	FALSE	0
ZNF510	22869	human	TRUE	0	0	FALSE	FALSE	0
ZNF511	118472	human	TRUE	0	0	FALSE	FALSE	0
ZNF512	84450	human	TRUE	0	0	FALSE	FALSE	0
ZNF512B	57473	human	TRUE	0	0	FALSE	FALSE	0
ZNF514	84874	human	TRUE	0	0	FALSE	FALSE	0
ZNF516	9658	human	TRUE	0	0	FALSE	FALSE	0
ZNF518A	9849	human	TRUE	0	0	FALSE	FALSE	0
ZNF518B	85460	human	TRUE	0	0	FALSE	FALSE	0
ZNF519	162655	human	TRUE	0	0	FALSE	FALSE	0
ZNF524	147807	human	TRUE	0	0	FALSE	FALSE	0
ZNF526	116115	human	TRUE	0	0	FALSE	FALSE	0
ZNF527	84503	human	TRUE	0	0	FALSE	FALSE	0
ZNF528	84436	human	TRUE	0	0	FALSE	FALSE	0
ZNF529	57711	human	TRUE	0	0	FALSE	FALSE	0
ZNF530	348327	human	TRUE	0	0	FALSE	FALSE	0
ZNF532	55205	human	TRUE	0	0	FALSE	FALSE	0
ZNF534	147658	human	TRUE	0	0	FALSE	FALSE	0
ZNF536	9745	human	TRUE	0	0	FALSE	FALSE	0
ZNF540	163255	human	TRUE	0	0	FALSE	FALSE	0
ZNF541	84215	human	TRUE	0	0	FALSE	FALSE	0
ZNF543	125919	human	TRUE	0	0	FALSE	FALSE	0
ZNF544	27300	human	TRUE	0	0	FALSE	FALSE	0
ZNF546	339327	human	TRUE	0	0	FALSE	FALSE	0
ZNF547	284306	human	TRUE	0	0	FALSE	FALSE	0
ZNF549	256051	human	TRUE	0	0	FALSE	FALSE	0
ZNF550	162972	human	TRUE	0	0	FALSE	FALSE	0
ZNF551	90233	human	TRUE	0	0	FALSE	FALSE	0
ZNF552	79818	human	TRUE	0	0	FALSE	FALSE	0
ZNF554	115196	human	TRUE	0	0	FALSE	FALSE	0
ZNF555	148254	human	TRUE	0	0	FALSE	FALSE	0
ZNF556	80032	human	TRUE	0	0	FALSE	FALSE	0
ZNF557	79230	human	TRUE	0	0	FALSE	FALSE	0
ZNF558	148156	human	TRUE	0	0	FALSE	FALSE	0
ZNF560	147741	human	TRUE	0	0	FALSE	FALSE	0
ZNF561	93134	human	TRUE	0	0	FALSE	FALSE	0
ZNF562	54811	human	TRUE	0	0	FALSE	FALSE	0
ZNF563	147837	human	TRUE	0	0	FALSE	FALSE	0
ZNF564	163050	human	TRUE	0	0	FALSE	FALSE	0
ZNF565	147929	human	TRUE	0	0	FALSE	FALSE	0
ZNF566	84924	human	TRUE	0	0	FALSE	FALSE	0
ZNF567	163081	human	TRUE	0	0	FALSE	FALSE	0
ZNF568	374900	human	TRUE	0	0	FALSE	FALSE	0
ZNF569	148266	human	TRUE	0	0	FALSE	FALSE	0
ZNF57	126295	human	TRUE	0	0	FALSE	FALSE	0
ZNF570	148268	human	TRUE	0	0	FALSE	FALSE	0
ZNF571	51276	human	TRUE	0	0	FALSE	FALSE	0
ZNF572	137209	human	TRUE	0	0	FALSE	FALSE	0
ZNF574	64763	human	TRUE	0	0	FALSE	FALSE	0
ZNF575	284346	human	TRUE	0	0	FALSE	FALSE	0
ZNF576	79177	human	TRUE	0	0	FALSE	FALSE	0
ZNF577	84765	human	TRUE	0	0	FALSE	FALSE	0
ZNF578	147660	human	TRUE	0	0	FALSE	FALSE	0
ZNF579	163033	human	TRUE	0	0	FALSE	FALSE	0
ZNF580	51157	human	TRUE	0	0	FALSE	FALSE	0
ZNF581	51545	human	TRUE	0	0	FALSE	FALSE	0
ZNF582	147948	human	TRUE	0	0	FALSE	FALSE	0
ZNF583	147949	human	TRUE	0	0	FALSE	FALSE	0
ZNF584	201514	human	TRUE	0	0	FALSE	FALSE	0
ZNF585A	199704	human	TRUE	0	0	FALSE	FALSE	0
ZNF585B	92285	human	TRUE	0	0	FALSE	FALSE	0
ZNF586	54807	human	TRUE	0	0	FALSE	FALSE	0
ZNF587	84914	human	TRUE	0	0	FALSE	FALSE	0
ZNF587B	100293516	human	TRUE	0	0	FALSE	FALSE	0
ZNF589	51385	human	TRUE	0	0	FALSE	FALSE	0
ZNF592	9640	human	TRUE	0	0	FALSE	FALSE	0
ZNF594	84622	human	TRUE	0	0	FALSE	FALSE	0
ZNF595	152687	human	TRUE	0	0	FALSE	FALSE	0
ZNF596	169270	human	TRUE	0	0	FALSE	FALSE	0
ZNF597	146434	human	TRUE	0	0	FALSE	FALSE	0
ZNF598	90850	human	TRUE	0	0	FALSE	FALSE	0
ZNF599	148103	human	TRUE	0	0	FALSE	FALSE	0
ZNF600	162966	human	TRUE	0	0	FALSE	FALSE	0
ZNF605	100289635	human	TRUE	0	0	FALSE	FALSE	0
ZNF606	80095	human	TRUE	0	0	FALSE	FALSE	0
ZNF607	84775	human	TRUE	0	0	FALSE	FALSE	0
ZNF608	57507	human	TRUE	0	0	FALSE	FALSE	0
ZNF609	23060	human	TRUE	0	0	FALSE	FALSE	0
ZNF610	162963	human	TRUE	0	0	FALSE	FALSE	0
ZNF611	81856	human	TRUE	0	0	FALSE	FALSE	0
ZNF613	79898	human	TRUE	0	0	FALSE	FALSE	0
ZNF614	80110	human	TRUE	0	0	FALSE	FALSE	0
ZNF615	284370	human	TRUE	0	0	FALSE	FALSE	0
ZNF616	90317	human	TRUE	0	0	FALSE	FALSE	0
ZNF618	114991	human	TRUE	0	0	FALSE	FALSE	0
ZNF619	285267	human	TRUE	0	0	FALSE	FALSE	0
ZNF620	253639	human	TRUE	0	0	FALSE	FALSE	0
ZNF621	285268	human	TRUE	0	0	FALSE	FALSE	0
ZNF623	9831	human	TRUE	0	0	FALSE	FALSE	0
ZNF624	57547	human	TRUE	0	0	FALSE	FALSE	0
ZNF625	90589	human	TRUE	0	0	FALSE	FALSE	0
ZNF627	199692	human	TRUE	0	0	FALSE	FALSE	0
ZNF628	89887	human	TRUE	0	0	FALSE	FALSE	0
ZNF629	23361	human	TRUE	0	0	FALSE	FALSE	0
ZNF630	57232	human	TRUE	0	0	FALSE	FALSE	0
ZNF639	51193	human	TRUE	0	0	FALSE	FALSE	0
ZNF641	121274	human	TRUE	0	0	FALSE	FALSE	0
ZNF644	84146	human	TRUE	0	0	FALSE	FALSE	0
ZNF646	9726	human	TRUE	0	0	FALSE	FALSE	0
ZNF648	127665	human	TRUE	0	0	FALSE	FALSE	0
ZNF649	65251	human	TRUE	0	0	FALSE	FALSE	0
ZNF654	55279	human	TRUE	0	0	FALSE	FALSE	0
ZNF655	79027	human	TRUE	0	0	FALSE	FALSE	0
ZNF658	26149	human	TRUE	0	0	FALSE	FALSE	0
ZNF660	285349	human	TRUE	0	0	FALSE	FALSE	0
ZNF662	389114	human	TRUE	0	0	FALSE	FALSE	0
ZNF664	144348	human	TRUE	0	0	FALSE	FALSE	0
ZNF665	79788	human	TRUE	0	0	FALSE	FALSE	0
ZNF667	63934	human	TRUE	0	0	FALSE	FALSE	0
ZNF669	79862	human	TRUE	0	0	FALSE	FALSE	0
ZNF672	79894	human	TRUE	0	0	FALSE	FALSE	0
ZNF674	641339	human	TRUE	0	0	FALSE	FALSE	0
ZNF675	171392	human	TRUE	0	0	FALSE	FALSE	0
ZNF676	163223	human	TRUE	0	0	FALSE	FALSE	0
ZNF677	342926	human	TRUE	0	0	FALSE	FALSE	0
ZNF678	339500	human	TRUE	0	0	FALSE	FALSE	0
ZNF679	168417	human	TRUE	0	0	FALSE	FALSE	0
ZNF680	340252	human	TRUE	0	0	FALSE	FALSE	0
ZNF681	148213	human	TRUE	0	0	FALSE	FALSE	0
ZNF682	91120	human	TRUE	0	0	FALSE	FALSE	0
ZNF683	257101	human	TRUE	0	0	FALSE	FALSE	0
ZNF684	127396	human	TRUE	0	0	FALSE	FALSE	0
ZNF687	57592	human	TRUE	0	0	FALSE	FALSE	0
ZNF688	146542	human	TRUE	0	0	FALSE	FALSE	0
ZNF689	115509	human	TRUE	0	0	FALSE	FALSE	0
ZNF69	7620	human	TRUE	0	0	FALSE	FALSE	0
ZNF691	51058	human	TRUE	0	0	FALSE	FALSE	0
ZNF692	55657	human	TRUE	0	0	FALSE	FALSE	0
ZNF695	57116	human	TRUE	0	0	FALSE	FALSE	0
ZNF696	79943	human	TRUE	0	0	FALSE	FALSE	0
ZNF697	90874	human	TRUE	0	0	FALSE	FALSE	0
ZNF699	374879	human	TRUE	0	0	FALSE	FALSE	0
ZNF7	7553	human	TRUE	0	0	FALSE	FALSE	0
ZNF70	7621	human	TRUE	0	0	FALSE	FALSE	0
ZNF700	90592	human	TRUE	0	0	FALSE	FALSE	0
ZNF701	55762	human	TRUE	0	0	FALSE	FALSE	0
ZNF703	80139	human	TRUE	0	0	FALSE	FALSE	0
ZNF704	619279	human	TRUE	0	0	FALSE	FALSE	0
ZNF705B	100132396	human	TRUE	0	0	FALSE	FALSE	0
ZNF705D	728957	human	TRUE	0	0	FALSE	FALSE	0
ZNF705E	100131539	human	TRUE	0	0	FALSE	FALSE	0
ZNF705G	100131980	human	TRUE	0	0	FALSE	FALSE	0
ZNF706	51123	human	TRUE	0	0	FALSE	FALSE	0
ZNF708	7562	human	TRUE	0	0	FALSE	FALSE	0
ZNF709	163051	human	TRUE	0	0	FALSE	FALSE	0
ZNF71	58491	human	TRUE	0	0	FALSE	FALSE	0
ZNF710	374655	human	TRUE	0	0	FALSE	FALSE	0
ZNF711	7552	human	TRUE	0	0	FALSE	FALSE	0
ZNF714	148206	human	TRUE	0	0	FALSE	FALSE	0
ZNF716	441234	human	TRUE	0	0	FALSE	FALSE	0
ZNF717	100131827	human	TRUE	0	0	FALSE	FALSE	0
ZNF718	255403	human	TRUE	0	0	FALSE	FALSE	0
ZNF721	170960	human	TRUE	0	0	FALSE	FALSE	0
ZNF726	730087	human	TRUE	0	0	FALSE	FALSE	0
ZNF727	442319	human	TRUE	0	0	FALSE	FALSE	0
ZNF728	388523	human	TRUE	0	0	FALSE	FALSE	0
ZNF729	100287226	human	TRUE	0	0	FALSE	FALSE	0
ZNF730	100129543	human	TRUE	0	0	FALSE	FALSE	0
ZNF732	654254	human	TRUE	0	0	FALSE	FALSE	0
ZNF735	730291	human	TRUE	0	0	FALSE	FALSE	0
ZNF736	728927	human	TRUE	0	0	FALSE	FALSE	0
ZNF737	100129842	human	TRUE	0	0	FALSE	FALSE	0
ZNF74	7625	human	TRUE	0	0	FALSE	FALSE	0
ZNF740	283337	human	TRUE	0	0	FALSE	FALSE	0
ZNF747	65988	human	TRUE	0	0	FALSE	FALSE	0
ZNF749	388567	human	TRUE	0	0	FALSE	FALSE	0
ZNF750	79755	human	TRUE	0	0	FALSE	FALSE	0
ZNF75A	7627	human	TRUE	0	0	FALSE	FALSE	0
ZNF75D	7626	human	TRUE	0	0	FALSE	FALSE	0
ZNF761	388561	human	TRUE	0	0	FALSE	FALSE	0
ZNF763	284390	human	TRUE	0	0	FALSE	FALSE	0
ZNF764	92595	human	TRUE	0	0	FALSE	FALSE	0
ZNF765	91661	human	TRUE	0	0	FALSE	FALSE	0
ZNF766	90321	human	TRUE	0	0	FALSE	FALSE	0
ZNF768	79724	human	TRUE	0	0	FALSE	FALSE	0
ZNF77	58492	human	TRUE	0	0	FALSE	FALSE	0
ZNF770	54989	human	TRUE	0	0	FALSE	FALSE	0
ZNF771	51333	human	TRUE	0	0	FALSE	FALSE	0
ZNF772	400720	human	TRUE	0	0	FALSE	FALSE	0
ZNF773	374928	human	TRUE	0	0	FALSE	FALSE	0
ZNF775	285971	human	TRUE	0	0	FALSE	FALSE	0
ZNF776	284309	human	TRUE	0	0	FALSE	FALSE	0
ZNF777	27153	human	TRUE	0	0	FALSE	FALSE	0
ZNF778	197320	human	TRUE	0	0	FALSE	FALSE	0
ZNF780A	284323	human	TRUE	0	0	FALSE	FALSE	0
ZNF780B	163131	human	TRUE	0	0	FALSE	FALSE	0
ZNF781	163115	human	TRUE	0	0	FALSE	FALSE	0
ZNF782	158431	human	TRUE	0	0	FALSE	FALSE	0
ZNF783	100289678	human	TRUE	0	0	FALSE	FALSE	0
ZNF784	147808	human	TRUE	0	0	FALSE	FALSE	0
ZNF785	146540	human	TRUE	0	0	FALSE	FALSE	0
ZNF786	136051	human	TRUE	0	0	FALSE	FALSE	0
ZNF787	126208	human	TRUE	0	0	FALSE	FALSE	0
ZNF789	285989	human	TRUE	0	0	FALSE	FALSE	0
ZNF79	7633	human	TRUE	0	0	FALSE	FALSE	0
ZNF790	388536	human	TRUE	0	0	FALSE	FALSE	0
ZNF791	163049	human	TRUE	0	0	FALSE	FALSE	0
ZNF792	126375	human	TRUE	0	0	FALSE	FALSE	0
ZNF793	390927	human	TRUE	0	0	FALSE	FALSE	0
ZNF799	90576	human	TRUE	0	0	FALSE	FALSE	0
ZNF8	7554	human	TRUE	0	0	FALSE	FALSE	0
ZNF80	7634	human	TRUE	0	0	FALSE	FALSE	0
ZNF800	168850	human	TRUE	0	0	FALSE	FALSE	0
ZNF804B	219578	human	TRUE	0	0	FALSE	FALSE	0
ZNF805	390980	human	TRUE	0	0	FALSE	FALSE	0
ZNF808	388558	human	TRUE	0	0	FALSE	FALSE	0
ZNF81	347344	human	TRUE	0	0	FALSE	FALSE	0
ZNF813	126017	human	TRUE	0	0	FALSE	FALSE	0
ZNF814	730051	human	TRUE	0	0	FALSE	FALSE	0
ZNF816	125893	human	TRUE	0	0	FALSE	FALSE	0
