DTRI_ID	EXPERIMENT_ID	PubMed_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID	Target_Entrez_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_01621	exp_3480	22745796	SOX2	NANOG	20674	71950	mouse	mouse	perturbation	cell_line	CLO_0002988	not_applicable	not_applicable	activation
tri_01621	exp_0781	17324942	SOX2	NANOG	20674	71950	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_01621	exp_3478	22745796	SOX2	NANOG	20674	71950	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	unknown	activation
tri_01621	exp_2697	15860457	SOX2	NANOG	20674	71950	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	activation
tri_01639	exp_0056	15988017	SOX2	SOX2	6657	6657	human	human	binding	cell_line	EFO_0007086	not_applicable	proximal	not_applicable
tri_01639	exp_0058	15988017	SOX2	SOX2	20674	20674	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_01639	exp_0053	15988017	SOX2	SOX2	20674	20674	mouse	mouse	reporter	cell_line	EFO_0007075	not_applicable	proximal	activation
tri_01639	exp_0779	17324942	SOX2	SOX2	20674	20674	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_07740	exp_3674	24669837	SOX2	TP63	6657	8626	human	human	binding	cell_line	CLO_0001601	not_applicable	proximal	not_applicable
tri_07740	exp_3675	24669837	SOX2	TP63	20674	22061	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_10165	exp_0590	7590241	SOX2	FGF4	6657	14175	human	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_10165	exp_1184	7590241	SOX2	FGF4	6657	14175	human	mouse	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_10165	exp_3631	23939864	SOX2	FGF4	20674	14175	mouse	mouse	binding	primary_cell	CL_2000042	E14.5	unknown	not_applicable
tri_10165	exp_0588	7590241	SOX2	FGF4	20674	14175	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_10165	exp_1182	7590241	SOX2	FGF4	20674	14175	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	unknown	activation
tri_10165	exp_2646	15349837	SOX2	FGF4	20674	14175	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	distal	repression
tri_10165	exp_0780	17324942	SOX2	FGF4	20674	14175	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	unknown	repression
tri_10167	exp_0042	15988017	SOX2	POU5F1	6657	5460	human	human	binding	cell_line	EFO_0007086	not_applicable	proximal	not_applicable
tri_10167	exp_0044	15988017	SOX2	POU5F1	6657	5460	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_10167	exp_0046	15988017	SOX2	POU5F1	6657	5460	human	human	reporter	cell_line	EFO_0007075	not_applicable	proximal	activation
tri_10167	exp_0838	18213644	SOX2	POU5F1	20674	18999	mouse	mouse	binding	cell_line	CLO_0002988	not_applicable	proximal	not_applicable
tri_10167	exp_0048	15988017	SOX2	POU5F1	20674	18999	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_10167	exp_2663	15557334	SOX2	POU5F1	20674	18999	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_10167	exp_0052	15988017	SOX2	POU5F1	20674	18999	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_10167	exp_0050	15988017	SOX2	POU5F1	20674	18999	mouse	mouse	reporter	cell_line	EFO_0007075	not_applicable	proximal	activation
tri_10167	exp_0783	17324942	SOX2	POU5F1	20674	18999	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_10167	exp_0839	18213644	SOX2	POU5F1	20674	18999	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	activation
tri_10170	exp_2396	10409735	SOX2	UTF1	20674	22286	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_10170	exp_2397	10409735	SOX2	UTF1	20674	22286	mouse	mouse	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_10170	exp_0782	17324942	SOX2	UTF1	20674	22286	mouse	mouse	reporter	cell_line	CLO_0002988	not_applicable	proximal	repression
tri_11445	exp_1532	18456656	SOX2	CCND1	6657	595	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_11445	exp_1535	18456656	SOX2	CCND1	6657	595	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_11445	exp_1533	18456656	SOX2	CCND1	6657	595	human	human	reporter	cell_line	CLO_0007606	not_applicable	proximal	activation
tri_11445	exp_1534	18456656	SOX2	CCND1	6657	595	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_11445	exp_1113	25482558	SOX2	CCND1	20674	12443	mouse	mouse	binding	primary_tissue	UBERON_0000956	E11.5	proximal	not_applicable
tri_11445	exp_1114	25482558	SOX2	CCND1	20674	12443	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_11445	exp_1117	25482558	SOX2	CCND1	20674	12443	mouse	mouse	perturbation	primary_tissue	UBERON_0000956	E13.5	not_applicable	repression
tri_11445	exp_1115	25482558	SOX2	CCND1	20674	12443	mouse	mouse	reporter	primary_tissue	UBERON_0001049	E3.5	proximal	repression
tri_11445	exp_1116	25482558	SOX2	CCND1	20674	12443	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	repression
tri_11446	exp_2807	17140559	SOX2	PAX6	20674	18508	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_11446	exp_2808	17140559	SOX2	PAX6	20674	18508	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_11448	exp_0787	17344211	SOX2	ZSCAN10	20674	332221	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_11448	exp_0789	17344211	SOX2	ZSCAN10	20674	332221	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_11448	exp_0788	17344211	SOX2	ZSCAN10	20674	332221	mouse	mouse	reporter	cell_line	CLO_0037317	not_applicable	proximal	activation
tri_16717	exp_1175	29352015	SOX2	BMP4	20674	12159	mouse	mouse	perturbation	primary_tissue	UBERON_0001997	E9.5	not_applicable	activation
tri_21549	exp_0987	22340499	SOX2	ATOH1	20674	11921	mouse	mouse	binding	primary_tissue	UBERON_0001844	E13.5	proximal	not_applicable
tri_21549	exp_0989	22340499	SOX2	ATOH1	20674	11921	mouse	mouse	perturbation	primary_tissue	UBERON_0001844	E13.5	not_applicable	activation
tri_21549	exp_0988	22340499	SOX2	ATOH1	20674	11921	mouse	mouse	reporter	primary_tissue	UBERON_0001844	E13.5	proximal	activation
tri_21550	exp_1990	22469032	SOX2	BIRC5	6657	332	human	human	perturbation	cell_line	CLO_0052064	not_applicable	not_applicable	repression
tri_21550	exp_1036	23301561	SOX2	BIRC5	20674	11799	mouse	mouse	binding	primary_cell	CL_0000047	E14.5	proximal	not_applicable
tri_21550	exp_1038	23301561	SOX2	BIRC5	20674	11799	mouse	mouse	perturbation	primary_cell	CL_0000047	E14.5	not_applicable	activation
tri_21550	exp_1037	23301561	SOX2	BIRC5	20674	11799	mouse	mouse	reporter	primary_cell	CL_0000047	E14.5	proximal	activation
tri_21551	exp_1989	22469032	SOX2	CDKN1B	6657	1027	human	human	perturbation	cell_line	CLO_0052064	not_applicable	not_applicable	repression
tri_21551	exp_1988	22469032	SOX2	CDKN1B	6657	1027	human	human	perturbation	cell_line	CLO_0008395	not_applicable	not_applicable	repression
tri_21551	exp_1024	22855803	SOX2	CDKN1B	20674	12576	mouse	mouse	binding	cell_line	CLO_0000785	not_applicable	proximal	not_applicable
tri_21551	exp_1026	22855803	SOX2	CDKN1B	20674	12576	mouse	mouse	perturbation	primary_tissue	UBERON_0001844	P2	not_applicable	activation
tri_21551	exp_1025	22855803	SOX2	CDKN1B	20674	12576	mouse	mouse	reporter	cell_line	CLO_0000785	not_applicable	proximal	activation
tri_21552	exp_3158	19882665	SOX2	EGFR	20674	13649	mouse	mouse	binding	primary_cell	EFO_0004039	E18.5	unknown	not_applicable
tri_21552	exp_3160	19882665	SOX2	EGFR	20674	13649	mouse	mouse	perturbation	primary_cell	EFO_0004039	E18.5	not_applicable	activation
tri_21552	exp_3159	19882665	SOX2	EGFR	20674	13649	mouse	mouse	reporter	cell_line	BTO_0002524	not_applicable	unknown	activation
tri_21553	exp_3340	21532573	SOX2	GLI3	6657	2737	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_21553	exp_1858	21532573	SOX2	GLI3	6657	2737	human	human	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_21553	exp_3333	21532573	SOX2	GLI3	20674	14634	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_21553	exp_1845	21532573	SOX2	GLI3	20674	14634	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_21553	exp_1852	21532573	SOX2	GLI3	20674	14634	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_21554	exp_3338	21532573	SOX2	JAG1	6657	182	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_21554	exp_1856	21532573	SOX2	JAG1	6657	182	human	human	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_21554	exp_3331	21532573	SOX2	JAG1	20674	16449	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_21554	exp_1843	21532573	SOX2	JAG1	20674	16449	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_21554	exp_1850	21532573	SOX2	JAG1	20674	16449	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_21556	exp_3341	21532573	SOX2	MYCN	6657	4613	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_21556	exp_3334	21532573	SOX2	MYCN	20674	18109	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_21556	exp_1846	21532573	SOX2	MYCN	20674	18109	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_21556	exp_1853	21532573	SOX2	MYCN	20674	18109	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_21557	exp_3758	25825708	SOX2	NEUROD1	20674	18012	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_21557	exp_3759	25825708	SOX2	NEUROD1	20674	18012	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_21559	exp_3594	23444355	SOX2	NKX2-1	20674	21869	mouse	mouse	binding	primary_tissue	UBERON_0000922	E14.5	proximal	not_applicable
tri_21559	exp_3596	23444355	SOX2	NKX2-1	20674	21869	mouse	mouse	perturbation	primary_tissue	UBERON_0001893	E11.5	not_applicable	activation
tri_21559	exp_3597	23444355	SOX2	NKX2-1	20674	21869	mouse	mouse	perturbation	primary_tissue	UBERON_0001893	E10.5	not_applicable	activation
tri_21559	exp_3598	23444355	SOX2	NKX2-1	20674	21869	mouse	mouse	perturbation	primary_tissue	UBERON_0001893	E9.5	not_applicable	activation
tri_21559	exp_3595	23444355	SOX2	NKX2-1	20674	21869	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	proximal	activation
tri_21560	exp_1243	22194602	SOX2	NR2E1	20674	21907	mouse	mouse	binding	primary_cell	CL_0000047	unknown	proximal	not_applicable
tri_21560	exp_1244	22194602	SOX2	NR2E1	20674	21907	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	activation
tri_21560	exp_1245	22194602	SOX2	NR2E1	20674	21907	mouse	mouse	reporter	primary_cell	CL_0000047	unknown	proximal	activation
tri_21562	exp_0899	19734891	SOX2	SHH	20674	20423	mouse	mouse	binding	primary_tissue	UBERON_0000955	E14.5	distal	not_applicable
tri_21562	exp_0900	19734891	SOX2	SHH	20674	20423	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_21562	exp_0901	19734891	SOX2	SHH	20674	20423	mouse	mouse	perturbation	primary_tissue	UBERON_0001890	E14.5	not_applicable	activation
tri_21563	exp_3624	23792023	SOX2	SIX3	20674	20473	mouse	mouse	binding	primary_tissue	UBERON_0001890	E10.5	distal	not_applicable
tri_21563	exp_3625	23792023	SOX2	SIX3	20674	20473	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_21563	exp_3626	23792023	SOX2	SIX3	20674	20473	mouse	mouse	reporter	primary_tissue	UBERON_0001890	E10.5	distal	activation
tri_23250	exp_2266	26846300	SOX2	CDKN1A	6657	1026	human	human	perturbation	cell_line	CUSTOM_EBC2_cell	not_applicable	not_applicable	repression
tri_23250	exp_2267	26846300	SOX2	CDKN1A	6657	1026	human	human	perturbation	cell_line	CLO_0050064	not_applicable	not_applicable	repression
tri_23250	exp_2268	26846300	SOX2	CDKN1A	6657	1026	human	human	perturbation	cell_line	CLO_0008093	not_applicable	not_applicable	repression
tri_23250	exp_2269	26846300	SOX2	CDKN1A	6657	1026	human	human	perturbation	cell_line	CLO_0008068	not_applicable	not_applicable	repression
tri_23250	exp_1250	22194602	SOX2	CDKN1A	20674	12575	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	repression
tri_23251	exp_3760	25825708	SOX2	SOX21	20674	223227	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_23251	exp_3761	25825708	SOX2	SOX21	20674	223227	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_23252	exp_3537	23169531	SOX2	NR0B1	20674	11614	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_23252	exp_3539	23169531	SOX2	NR0B1	20674	11614	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_23253	exp_1248	22194602	SOX2	FABP7	20674	12140	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	activation
tri_23254	exp_3676	24669837	SOX2	GATA6	6657	2627	human	human	binding	cell_line	CLO_0001601	not_applicable	proximal	not_applicable
tri_23254	exp_3677	24669837	SOX2	GATA6	20674	14465	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_23255	exp_1249	22194602	SOX2	GFAP	20674	14580	mouse	mouse	perturbation	primary_cell	CL_0000047	unknown	not_applicable	activation
tri_23256	exp_3339	21532573	SOX2	GLI2	6657	2736	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_23256	exp_1857	21532573	SOX2	GLI2	6657	2736	human	human	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_23256	exp_3332	21532573	SOX2	GLI2	20674	14633	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_23256	exp_1844	21532573	SOX2	GLI2	20674	14633	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_23256	exp_1851	21532573	SOX2	GLI2	20674	14633	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_23257	exp_3343	21532573	SOX2	RBPJ	6657	3516	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_23257	exp_3336	21532573	SOX2	RBPJ	20674	19664	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_23257	exp_1848	21532573	SOX2	RBPJ	20674	19664	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_23257	exp_1854	21532573	SOX2	RBPJ	20674	19664	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_23258	exp_3342	21532573	SOX2	HES5	6657	388585	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_23258	exp_3335	21532573	SOX2	HES5	20674	15208	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_23258	exp_1847	21532573	SOX2	HES5	20674	15208	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_23258	exp_1172	29352015	SOX2	HES5	20674	15208	mouse	mouse	reporter	cell_line	CLO_0008154	not_applicable	proximal	activation
tri_23258	exp_1173	29352015	SOX2	HES5	20674	15208	mouse	mouse	reporter	primary_tissue	UBERON_0001997	E20	proximal	activation
tri_23259	exp_0867	18710938	SOX2	MIR302A	6657	407028	human	human	binding	cell_line	CLO_0037281	not_applicable	unknown	not_applicable
tri_23259	exp_0868	18710938	SOX2	MIR302A	6657	407028	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_23259	exp_0161	18710938	SOX2	MIR302A	6657	407028	human	human	perturbation	cell_line	CLO_0037281	not_applicable	not_applicable	activation
tri_23259	exp_0869	18710938	SOX2	MIR302A	6657	407028	human	human	reporter	cell_line	CLO_0037281	not_applicable	unknown	activation
tri_23259	exp_0870	18710938	SOX2	MIR302A	6657	407028	human	human	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_23260	exp_3764	25825708	SOX2	GADD45B	20674	17873	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_23260	exp_3765	25825708	SOX2	GADD45B	20674	17873	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_23261	exp_2226	25961934	SOX2	TRIM33	6657	51592	human	human	binding	cell_line	CLO_0001601	not_applicable	proximal	not_applicable
tri_23261	exp_2228	25961934	SOX2	TRIM33	6657	51592	human	human	perturbation	cell_line	CLO_0001601	not_applicable	not_applicable	repression
tri_23261	exp_2229	25961934	SOX2	TRIM33	6657	51592	human	human	perturbation	cell_line	CLO_0053017	not_applicable	not_applicable	repression
tri_23261	exp_2227	25961934	SOX2	TRIM33	6657	51592	human	human	reporter	cell_line	CLO_0001601	not_applicable	proximal	repression
tri_23262	exp_3762	25825708	SOX2	BDNF	20674	12064	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_23262	exp_3763	25825708	SOX2	BDNF	20674	12064	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_23263	exp_3756	25825708	SOX2	NEUROG2	20674	11924	mouse	mouse	binding	primary_cell	EFO_0004039	unknown	unknown	not_applicable
tri_23263	exp_3757	25825708	SOX2	NEUROG2	20674	11924	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	activation
tri_23264	exp_3344	21532573	SOX2	TULP3	6657	7289	human	human	binding	cell_line	CLO_0000051	not_applicable	unknown	not_applicable
tri_23264	exp_3337	21532573	SOX2	TULP3	20674	22158	mouse	mouse	binding	primary_cell	CL_0000047	E12.5	unknown	not_applicable
tri_23264	exp_1849	21532573	SOX2	TULP3	20674	22158	mouse	mouse	perturbation	cell_line	CLO_0000051	not_applicable	not_applicable	activation
tri_23264	exp_1855	21532573	SOX2	TULP3	20674	22158	mouse	mouse	perturbation	primary_cell	CL_0000047	E12.5	not_applicable	activation
tri_23265	exp_2103	23815808	SOX2	TWIST1	6657	7291	human	human	binding	cell_line	CLO_0007606	not_applicable	unknown	not_applicable
tri_23265	exp_2104	23815808	SOX2	TWIST1	6657	7291	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	repression
tri_23266	exp_1987	22469032	SOX2	CCNE1	6657	898	human	human	perturbation	cell_line	CLO_0052064	not_applicable	not_applicable	activation
tri_23266	exp_1986	22469032	SOX2	CCNE1	6657	898	human	human	perturbation	cell_line	CLO_0008395	not_applicable	not_applicable	activation
tri_00609	exp_0266	21129147	RUNX1	PF4V1	861	5197	human	human	binding	cell_line	CLO_0003679	not_applicable	proximal	not_applicable
tri_00609	exp_0267	21129147	RUNX1	PF4V1	861	5197	human	human	reporter	cell_line	CLO_0003679	not_applicable	proximal	activation
tri_00729	exp_0790	17377532	RUNX1	IL2	861	3558	human	human	binding	cell_line	CLO_0007043	not_applicable	unknown	not_applicable
tri_00729	exp_0791	17377532	RUNX1	IL2	12394	16183	mouse	mouse	binding	primary_cell	CL_0000815	unknown	proximal	not_applicable
tri_00729	exp_0792	17377532	RUNX1	IL2	12394	16183	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_00729	exp_0090	17377532	RUNX1	IL2	12394	16183	mouse	mouse	perturbation	primary_cell	CL_0000815	unknown	not_applicable	activation
tri_00729	exp_0793	17377532	RUNX1	IL2	12394	16183	mouse	mouse	reporter	cell_line	CLO_0007043	not_applicable	proximal	activation
tri_00992	exp_0091	17377532	RUNX1	IFNG	861	3458	human	human	binding	cell_line	CLO_0007043	not_applicable	proximal	not_applicable
tri_00992	exp_0800	17377532	RUNX1	IFNG	12394	15978	mouse	mouse	binding	primary_cell	CL_0000815	unknown	unknown	not_applicable
tri_00992	exp_0801	17377532	RUNX1	IFNG	12394	15978	mouse	mouse	perturbation	primary_cell	CL_0000815	unknown	not_applicable	activation
tri_01616	exp_0824	17994017	RUNX1	SPI1	12394	20375	mouse	mouse	binding	cell_line	CLO_0001363	not_applicable	distal	not_applicable
